personId,planIndex,planElementType,planElementIndex,activityType,activityLocationX,activityLocationY,activityEndTime,legMode
061500-2013000073819-1-3227546,0,leg,1,,,,,
061500-2013000073819-1-3227546,0,activity,2,School,551035.8762397873,4182555.0447989376,72600.0,
061500-2013000073819-1-3227546,0,leg,3,,,,,
061500-2013000073819-1-3227546,0,activity,4,Home,553096.0669921548,4182141.5992798093,-Infinity,
061500-2013000073819-1-3227547,0,activity,0,Home,553096.0669921548,4182141.5992798093,38040.0,
061500-2013000073819-1-3227547,0,leg,1,,,,,
061500-2013000073819-1-3227547,0,activity,2,Shopping,551951.2123511406,4183911.1424698564,59040.0,
061500-2013000073819-1-3227547,0,leg,3,,,,,
061500-2013000073819-1-3227547,0,activity,4,Home,553096.0669921548,4182141.5992798093,-Infinity,
061500-2013000073819-1-3227548,0,activity,0,Home,553096.0669921548,4182141.5992798093,37080.0,
061500-2013000073819-1-3227548,0,leg,1,,,,,
061500-2013000073819-1-3227548,0,activity,2,Shopping,553846.5400258416,4181875.05643302,47460.0,
061500-2013000073819-1-3227548,0,leg,3,,,,,
061500-2013000073819-1-3227548,0,activity,4,Home,553096.0669921548,4182141.5992798093,-Infinity,
061500-2013000303330-1-7429202,0,activity,0,Home,552433.3948089585,4182094.9849433256,30420.0,
061500-2013000303330-1-7429202,0,leg,1,,,,,
061500-2013000303330-1-7429202,0,activity,2,Shopping,553113.8189512193,4183614.1440357026,58680.0,
061500-2013000303330-1-7429202,0,leg,3,,,,,
061500-2013000303330-1-7429202,0,activity,4,Home,552433.3948089585,4182094.9849433256,-Infinity,
061500-2013000484805-1-937029,0,activity,0,Home,553887.1077357219,4182443.8242280222,23340.0,
061500-2013000484805-1-937029,0,leg,1,,,,,
061500-2013000484805-1-937029,0,activity,2,Work,553101.8358071155,4180785.8057676386,58980.0,
061500-2013000484805-1-937029,0,leg,3,,,,,
061500-2013000484805-1-937029,0,activity,4,Home,553887.1077357219,4182443.8242280222,-Infinity,
061500-2013000484805-1-937030,0,activity,0,Home,553887.1077357219,4182443.8242280222,40200.0,
061500-2013000484805-1-937030,0,leg,1,,,,,
061500-2013000484805-1-937030,0,activity,2,Other,551066.9144393026,4180796.3114659945,42480.0,
061500-2013000484805-1-937030,0,leg,3,,,,,
061500-2013000484805-1-937030,0,activity,4,Home,553887.1077357219,4182443.8242280222,-Infinity,
061500-2013000495332-2-5773058,0,activity,0,Home,553785.1908219128,4182538.5397767927,30240.0,
061500-2013000495332-2-5773058,0,leg,1,,,,,
061500-2013000495332-2-5773058,0,activity,2,Shopping,551540.4190885804,4180586.556947386,54840.0,
061500-2013000495332-2-5773058,0,leg,3,,,,,
061500-2013000495332-2-5773058,0,activity,4,Home,553785.1908219128,4182538.5397767927,-Infinity,
061500-2013000495332-2-5773059,0,activity,0,Home,553785.1908219128,4182538.5397767927,25860.0,
061500-2013000495332-2-5773059,0,leg,1,,,,,
061500-2013000495332-2-5773059,0,activity,2,School,545381.1876972546,4175258.606312909,60780.0,
061500-2013000495332-2-5773059,0,leg,3,,,,,
061500-2013000495332-2-5773059,0,activity,4,Home,553785.1908219128,4182538.5397767927,-Infinity,
061500-2013000495332-2-5773060,0,activity,0,Home,553785.1908219128,4182538.5397767927,31080.0,
061500-2013000495332-2-5773060,0,leg,1,,,,,
061500-2013000495332-2-5773060,0,activity,2,Other,550949.5125824442,4182223.0189479394,41220.0,
061500-2013000495332-2-5773060,0,leg,3,,,,,
061500-2013000495332-2-5773060,0,activity,4,Home,553785.1908219128,4182538.5397767927,-Infinity,
061500-2013000588265-9-1700114,0,activity,0,Home,553223.242808884,4182022.6564032007,46560.0,
061500-2013000588265-9-1700114,0,leg,1,,,,,
061500-2013000588265-9-1700114,0,activity,2,Eatout,553804.6813695292,4179062.435932182,56940.0,
061500-2013000588265-9-1700114,0,leg,3,,,,,
061500-2013000588265-9-1700114,0,activity,4,Home,553223.242808884,4182022.6564032007,-Infinity,
061500-2013000948227-2-5899968,0,activity,0,Home,553307.9648640098,4182108.289701094,37860.0,
061500-2013000948227-2-5899968,0,leg,1,,,,,
061500-2013000948227-2-5899968,0,activity,2,School,555436.5524621892,4184856.863994292,66120.0,
061500-2013000948227-2-5899968,0,leg,3,,,,,
061500-2013000948227-2-5899968,0,activity,4,Home,553307.9648640098,4182108.289701094,-Infinity,
061500-2013000948227-2-5899969,0,activity,0,Home,553307.9648640098,4182108.289701094,29940.0,
061500-2013000948227-2-5899969,0,leg,1,,,,,
061500-2013000948227-2-5899969,0,activity,2,School,551035.8762397873,4182555.0447989376,72600.0,
061500-2013000948227-2-5899969,0,leg,3,,,,,
061500-2013000948227-2-5899969,0,activity,4,Home,553307.9648640098,4182108.289701094,-Infinity,
061500-2013001018912-0-6409905,0,activity,0,Home,552773.2542597884,4182534.0824044356,48600.0,
061500-2013001018912-0-6409905,0,leg,1,,,,,
061500-2013001018912-0-6409905,0,activity,2,Other,550041.4431033612,4181374.891728512,58860.0,
061500-2013001018912-0-6409905,0,leg,3,,,,,
061500-2013001018912-0-6409905,0,activity,4,Home,552773.2542597884,4182534.0824044356,-Infinity,
061500-2013001018912-0-6409906,0,activity,0,Home,552786.719252467,4182524.221695164,48600.0,
061500-2013001018912-0-6409906,0,leg,1,,,,,
061500-2013001018912-0-6409906,0,activity,2,Other,550041.4431033612,4181374.891728512,58860.0,
061500-2013001018912-0-6409906,0,leg,3,,,,,
061500-2013001018912-0-6409906,0,activity,4,Home,552786.719252467,4182524.221695164,-Infinity,
061500-2013001111447-2-2717542,0,activity,0,Home,553648.832890823,4182059.142843447,58020.0,
061500-2013001111447-2-2717542,0,leg,1,,,,,
061500-2013001111447-2-2717542,0,activity,2,Shopping,552676.896059664,4182908.562554192,60660.0,
061500-2013001111447-2-2717542,0,leg,3,,,,,
061500-2013001111447-2-2717542,0,activity,4,Home,553648.832890823,4182059.142843447,-Infinity,
061500-2013001111447-2-2717543,0,activity,0,Home,553648.832890823,4182059.142843447,57240.0,
061500-2013001111447-2-2717543,0,leg,1,,,,,
061500-2013001111447-2-2717543,0,activity,2,Other,553027.746342798,4182676.3133428656,63900.0,
061500-2013001111447-2-2717543,0,leg,3,,,,,
061500-2013001111447-2-2717543,0,activity,4,Home,553648.832890823,4182059.142843447,-Infinity,
061500-2014000189243-0-4752174,0,activity,0,Home,553907.2596473319,4182272.9365812056,40200.0,
061500-2014000189243-0-4752174,0,leg,1,,,,,
061500-2014000189243-0-4752174,0,activity,2,Other,551066.9144393026,4180796.3114659945,42480.0,
061500-2014000189243-0-4752174,0,leg,3,,,,,
061500-2014000189243-0-4752174,0,activity,4,Home,553907.2596473319,4182272.9365812056,-Infinity,
061500-2014000470961-6-1064420,0,activity,0,Home,552754.1377624335,4182094.9976441446,29820.0,
061500-2014000470961-6-1064420,0,leg,1,,,,,
061500-2014000470961-6-1064420,0,activity,2,Work,551661.664198682,4180994.1389377695,68940.0,
061500-2014000470961-6-1064420,0,leg,3,,,,,
061500-2014000470961-6-1064420,0,activity,4,Home,552754.1377624335,4182094.9976441446,-Infinity,
061500-2014000470961-6-1064421,0,activity,0,Home,552754.1377624335,4182094.9976441446,31440.0,
061500-2014000470961-6-1064421,0,leg,1,,,,,
061500-2014000470961-6-1064421,0,activity,2,Work,550398.4240482617,4178907.6934601096,73800.0,
061500-2014000470961-6-1064421,0,leg,3,,,,,
061500-2014000470961-6-1064421,0,activity,4,Home,552754.1377624335,4182094.9976441446,-Infinity,
061500-2014000705464-4-50730,0,activity,0,Home,552771.6726270716,4182416.111362092,42300.0,
061500-2014000705464-4-50730,0,leg,1,,,,,
061500-2014000705464-4-50730,0,activity,2,Shopping,547641.2749116829,4181799.787341629,52380.0,
061500-2014000705464-4-50730,0,leg,3,,,,,
061500-2014000705464-4-50730,0,activity,4,Home,552771.6726270716,4182416.111362092,-Infinity,
061500-2014000724828-1-7556902,0,activity,0,Home,553374.733552109,4181942.1133921375,37620.0,
061500-2014000724828-1-7556902,0,leg,1,,,,,
061500-2014000724828-1-7556902,0,activity,2,Other,552323.5722151458,4183667.3772729505,72960.0,
061500-2014000724828-1-7556902,0,leg,3,,,,,
061500-2014000724828-1-7556902,0,activity,4,Home,553374.733552109,4181942.1133921375,-Infinity,
061500-2014000750075-1-5517357,0,activity,0,Home,553161.291905758,4182088.9951896034,48480.0,
061500-2014000750075-1-5517357,0,leg,1,,,,,
061500-2014000750075-1-5517357,0,activity,2,University,552834.1590618968,4182476.7435859237,58740.0,
061500-2014000750075-1-5517357,0,leg,3,,,,,
061500-2014000750075-1-5517357,0,activity,4,Home,553161.291905758,4182088.9951896034,-Infinity,
061500-2014000750075-1-5517358,0,activity,0,Home,553161.291905758,4182088.9951896034,48780.0,
061500-2014000750075-1-5517358,0,leg,1,,,,,
061500-2014000750075-1-5517358,0,activity,2,Social,553468.1523460385,4182815.25855756,66300.0,
061500-2014000750075-1-5517358,0,leg,3,,,,,
061500-2014000750075-1-5517358,0,activity,4,Home,553161.291905758,4182088.9951896034,-Infinity,
061500-2014001085534-3-3353764,0,activity,0,Home,553533.5264151162,4183038.585413553,27360.0,
061500-2014001085534-3-3353764,0,leg,1,,,,,
061500-2014001085534-3-3353764,0,activity,2,Escort,552236.8533688057,4179351.2422412317,80340.0,
061500-2014001085534-3-3353764,0,leg,3,,,,,
061500-2014001085534-3-3353764,0,activity,4,Home,553533.5264151162,4183038.585413553,-Infinity,
061500-2014001093093-3-2972061,0,activity,0,Home,552333.5573199238,4182189.431788505,34260.0,
061500-2014001093093-3-2972061,0,leg,1,,,,,
061500-2014001093093-3-2972061,0,activity,2,Other,551583.6629362607,4182840.231876995,51780.0,
061500-2014001093093-3-2972061,0,leg,3,,,,,
061500-2014001093093-3-2972061,0,activity,4,Home,552333.5573199238,4182189.431788505,-Infinity,
061500-2014001093093-3-2972062,0,activity,0,Home,552333.5573199238,4182189.431788505,37380.0,
061500-2014001093093-3-2972062,0,leg,1,,,,,
061500-2014001093093-3-2972062,0,activity,2,Other,552415.6471412617,4183103.799734986,40500.0,
061500-2014001093093-3-2972062,0,leg,3,,,,,
061500-2014001093093-3-2972062,0,activity,4,Home,552333.5573199238,4182189.431788505,-Infinity,
061500-2015000104665-2-557521,0,activity,0,Home,553096.0669921548,4182141.5992798093,29340.0,
061500-2015000104665-2-557521,0,leg,1,,,,,
061500-2015000104665-2-557521,0,activity,2,Escort,553035.8483539436,4183183.820554776,39600.0,
061500-2015000104665-2-557521,0,leg,3,,,,,
061500-2015000104665-2-557521,0,activity,4,Home,553096.0669921548,4182141.5992798093,-Infinity,
061500-2015000398447-1-7812093,0,activity,0,Home,554775.9462746537,4183619.1565612187,26880.0,
061500-2015000398447-1-7812093,0,leg,1,,,,,
061500-2015000398447-1-7812093,0,activity,2,School,553645.9856840881,4181284.9911523317,55320.0,
061500-2015000398447-1-7812093,0,leg,3,,,,,
061500-2015000398447-1-7812093,0,activity,4,Home,554775.9462746537,4183619.1565612187,-Infinity,
061500-2015000570464-2-811391,0,activity,0,Home,553520.3903238927,4181781.387386527,36540.0,
061500-2015000570464-2-811391,0,leg,1,,,,,
061500-2015000570464-2-811391,0,activity,2,Shopping,549420.447152457,4183831.002084572,39300.0,
061500-2015000570464-2-811391,0,leg,3,,,,,
061500-2015000570464-2-811391,0,activity,4,Home,553520.3903238927,4181781.387386527,-Infinity,
061500-2015000570464-2-811392,0,activity,0,Home,553520.3903238927,4181781.387386527,36540.0,
061500-2015000570464-2-811392,0,leg,1,,,,,
061500-2015000570464-2-811392,0,activity,2,Shopping,549420.447152457,4183831.002084572,39300.0,
061500-2015000570464-2-811392,0,leg,3,,,,,
061500-2015000570464-2-811392,0,activity,4,Home,553520.3903238927,4181781.387386527,-Infinity,
061500-2015000683993-0-3607470,0,activity,0,Home,553332.6373903384,4183150.338222634,47400.0,
061500-2015000683993-0-3607470,0,leg,1,,,,,
061500-2015000683993-0-3607470,0,activity,2,Other,551655.8650323148,4182402.9214400835,61320.0,
061500-2015000683993-0-3607470,0,leg,3,,,,,
061500-2015000683993-0-3607470,0,activity,4,Home,553332.6373903384,4183150.338222634,-Infinity,
061500-2015000863453-1-1700849,0,activity,0,Home,552584.553308292,4182334.5389758637,29400.0,
061500-2015000863453-1-1700849,0,leg,1,,,,,
061500-2015000863453-1-1700849,0,activity,2,School,549862.4796334156,4183799.3728166567,50340.0,
061500-2015000863453-1-1700849,0,leg,3,,,,,
061500-2015000863453-1-1700849,0,activity,4,Home,552584.553308292,4182334.5389758637,-Infinity,
061500-2015000872072-1-1828506,0,activity,0,Home,553053.5935816625,4182258.936950625,41220.0,
061500-2015000872072-1-1828506,0,leg,1,,,,,
061500-2015000872072-1-1828506,0,activity,2,Shopping,547766.3996149815,4177017.9195892843,54780.0,
061500-2015000872072-1-1828506,0,leg,3,,,,,
061500-2015000872072-1-1828506,0,activity,4,Home,553053.5935816625,4182258.936950625,62340.0,
061500-2015000872072-1-1828506,0,leg,5,,,,,
061500-2015000872072-1-1828506,0,activity,6,Other,552478.9837531358,4178734.8860296104,63960.0,
061500-2015000872072-1-1828506,0,leg,7,,,,,
061500-2015000872072-1-1828506,0,activity,8,Home,553053.5935816625,4182258.936950625,-Infinity,
061500-2016000298400-0-6794739,0,activity,0,Home,553302.6223914359,4182558.779339758,45540.0,
061500-2016000298400-0-6794739,0,leg,1,,,,,
061500-2016000298400-0-6794739,0,activity,2,Eatout,553829.4775520156,4181522.187955941,59580.0,
061500-2016000298400-0-6794739,0,leg,3,,,,,
061500-2016000298400-0-6794739,0,activity,4,Home,553302.6223914359,4182558.779339758,-Infinity,
061500-2016000298400-0-6794740,0,activity,0,Home,553302.6223914359,4182558.779339758,39600.0,
061500-2016000298400-0-6794740,0,leg,1,,,,,
061500-2016000298400-0-6794740,0,activity,2,Work,546463.6680687708,4181744.749823577,71040.0,
061500-2016000298400-0-6794740,0,leg,3,,,,,
061500-2016000298400-0-6794740,0,activity,4,Home,553302.6223914359,4182558.779339758,-Infinity,
061500-2016000611544-3-4880101,0,activity,0,Home,553514.077532849,4183087.8224541126,42480.0,
061500-2016000611544-3-4880101,0,leg,1,,,,,
061500-2016000611544-3-4880101,0,activity,2,University,552683.6140483634,4182803.3378544813,60060.0,
061500-2016000611544-3-4880101,0,leg,3,,,,,
061500-2016000611544-3-4880101,0,activity,4,Home,553514.077532849,4183087.8224541126,-Infinity,
061500-2016000611544-3-4880102,0,activity,0,Home,553514.077532849,4183087.8224541126,42480.0,
061500-2016000611544-3-4880102,0,leg,1,,,,,
061500-2016000611544-3-4880102,0,activity,2,University,552683.6140483634,4182803.3378544813,60060.0,
061500-2016000611544-3-4880102,0,leg,3,,,,,
061500-2016000611544-3-4880102,0,activity,4,Home,553514.077532849,4183087.8224541126,-Infinity,
061500-2016000798990-0-177728,0,activity,0,Home,553568.0066239049,4182775.2928468883,67680.0,
061500-2016000798990-0-177728,0,leg,1,,,,,
061500-2016000798990-0-177728,0,activity,2,Other,548966.5863605472,4182905.122892054,77760.0,
061500-2016000798990-0-177728,0,leg,3,,,,,
061500-2016000798990-0-177728,0,activity,4,Home,553568.0066239049,4182775.2928468883,-Infinity,
061500-2016000798990-0-177729,0,activity,0,Home,553568.0066239049,4182775.2928468883,40200.0,
061500-2016000798990-0-177729,0,leg,1,,,,,
061500-2016000798990-0-177729,0,activity,2,Shopping,552919.2832672016,4182265.4177451665,43440.0,
061500-2016000798990-0-177729,0,leg,3,,,,,
061500-2016000798990-0-177729,0,activity,4,Home,553568.0066239049,4182775.2928468883,-Infinity,
061500-2016001208919-2-7048549,0,activity,0,Home,553340.3843610868,4182365.070282118,51600.0,
061500-2016001208919-2-7048549,0,leg,1,,,,,
061500-2016001208919-2-7048549,0,activity,2,Work,553439.8454051528,4178306.7202527476,79740.0,
061500-2016001208919-2-7048549,0,leg,3,,,,,
061500-2016001208919-2-7048549,0,activity,4,Home,553340.3843610868,4182365.070282118,-Infinity,
061500-2016001502738-0-2592235,0,activity,0,Home,553453.4478075793,4181472.422338575,55320.0,
061500-2016001502738-0-2592235,0,leg,1,,,,,
061500-2016001502738-0-2592235,0,activity,2,Shopping,552988.5083699208,4182606.1595134204,58380.0,
061500-2016001502738-0-2592235,0,leg,3,,,,,
061500-2016001502738-0-2592235,0,activity,4,Home,553453.4478075793,4181472.422338575,-Infinity,
061500-2016001502738-0-2592236,0,activity,0,Home,553453.4478075793,4181472.422338575,28860.0,
061500-2016001502738-0-2592236,0,leg,1,,,,,
061500-2016001502738-0-2592236,0,activity,2,Other,549924.7466202414,4179777.922028252,60300.0,
061500-2016001502738-0-2592236,0,leg,3,,,,,
061500-2016001502738-0-2592236,0,activity,4,Home,553453.4478075793,4181472.422338575,-Infinity,
061500-2016001502738-0-2592237,0,activity,0,Home,553453.4478075793,4181472.422338575,60480.0,
061500-2016001502738-0-2592237,0,leg,1,,,,,
061500-2016001502738-0-2592237,0,activity,2,Eatout,552826.6040184029,4182726.486277496,70740.0,
061500-2016001502738-0-2592237,0,leg,3,,,,,
061500-2016001502738-0-2592237,0,activity,4,Home,553453.4478075793,4181472.422338575,-Infinity,
600200-2015000249377-0-6945635,0,activity,0,Home,551606.7057739682,4172931.9474949287,39480.0,
600200-2015000249377-0-6945635,0,leg,1,,,,,
600200-2015000249377-0-6945635,0,activity,2,Other,548584.9953256506,4175215.373992986,49680.0,
600200-2015000249377-0-6945635,0,leg,3,,,,,
600200-2015000249377-0-6945635,0,activity,4,Home,551606.7057739682,4172931.9474949287,-Infinity,
600200-2015000249377-0-6945636,0,activity,0,Home,551606.7057739682,4172931.9474949287,48780.0,
600200-2015000249377-0-6945636,0,leg,1,,,,,
600200-2015000249377-0-6945636,0,activity,2,Escort,547201.3835075577,4174554.521174536,76980.0,
600200-2015000249377-0-6945636,0,leg,3,,,,,
600200-2015000249377-0-6945636,0,activity,4,Home,551606.7057739682,4172931.9474949287,-Infinity,
600200-2015000813499-0-7582354,0,activity,0,Home,551384.3755614131,4173664.5215591043,32160.0,
600200-2015000813499-0-7582354,0,leg,1,,,,,
600200-2015000813499-0-7582354,0,activity,2,Work,547309.2962872037,4180004.3008673983,73980.0,
600200-2015000813499-0-7582354,0,leg,3,,,,,
600200-2015000813499-0-7582354,0,activity,4,Home,551384.3755614131,4173664.5215591043,-Infinity,
600200-2015000813499-0-7582355,0,activity,0,Home,551384.3755614131,4173664.5215591043,20400.0,
600200-2015000813499-0-7582355,0,leg,1,,,,,
600200-2015000813499-0-7582355,0,activity,2,Other,550131.1836470715,4176212.2425420764,23520.0,
600200-2015000813499-0-7582355,0,leg,3,,,,,
600200-2015000813499-0-7582355,0,activity,4,Home,551384.3755614131,4173664.5215591043,23880.0,
600200-2015000813499-0-7582355,0,leg,5,,,,,
600200-2015000813499-0-7582355,0,activity,6,Work,550791.0783439127,4173016.8120960547,66780.0,
600200-2015000813499-0-7582355,0,leg,7,,,,,
600200-2015000813499-0-7582355,0,activity,8,Other,552035.4873896984,4183691.835769607,79620.0,
600200-2015000813499-0-7582355,0,leg,9,,,,,
600200-2015000813499-0-7582355,0,activity,10,Home,551384.3755614131,4173664.5215591043,-Infinity,
600200-2015000929834-0-962363,0,activity,0,Home,551342.6553236635,4173094.5941922497,27360.0,
600200-2015000929834-0-962363,0,leg,1,,,,,
600200-2015000929834-0-962363,0,activity,2,Work,554838.7189075421,4187045.981767125,76500.0,
600200-2015000929834-0-962363,0,leg,3,,,,,
600200-2015000929834-0-962363,0,activity,4,Home,551342.6553236635,4173094.5941922497,-Infinity,
600200-2015000929834-0-962364,0,activity,0,Home,551342.6553236635,4173094.5941922497,43140.0,
