,PID,Household_ID,Household_num_vehicles,Household_income [$]
11292,1106-2012000429510-18989,1106-2012000429510-1,4,109084.0
11293,1106-2012000429510-19037,1106-2012000429510-1,4,109084.0
11294,1108-2016000160508-0128566,1108-2016000160508-0,2,20834.0
11295,408-2016000523072-0137213,408-2016000523072-0,2,27842.0
11296,1106-2014000004459-260971,1106-2014000004459-2,2,12274.0
11297,1106-2012001097565-422072,1106-2012001097565-4,4,61053.0
11298,1106-2012001097565-421999,1106-2012001097565-4,4,61053.0
11299,1106-2012001097565-422145,1106-2012001097565-4,4,61053.0
11300,1106-2014001338541-189742,1106-2014001338541-1,3,50988.0
11301,1106-2014001338541-189668,1106-2014001338541-1,3,50988.0
11302,10104-2014000882047-079202,10104-2014000882047-0,2,3416.0
11303,1002-2016000619248-3139554,1002-2016000619248-3,2,16737.0
11304,1101-2014000459183-070704,1101-2014000459183-0,2,13779.0
11305,300-2016000155763-0128316,300-2016000155763-0,4,2514.0
11306,300-2016000155763-0128476,300-2016000155763-0,4,2514.0
11307,300-2016000155763-0128396,300-2016000155763-0,4,2514.0
11308,900-2014001093569-084732,900-2014001093569-0,4,131903.0
11309,900-2014001093569-084658,900-2014001093569-0,4,131903.0
11310,900-2014001093569-084584,900-2014001093569-0,4,131903.0
11311,407-2015000050024-092343,407-2015000050024-0,3,51538.0
11312,407-2015000050024-092443,407-2015000050024-0,3,51538.0
11313,202-2016000783118-0143854,202-2016000783118-0,3,48803.0
11314,202-2016000783118-0143888,202-2016000783118-0,3,48803.0
11315,300-2015000855851-0110742,300-2015000855851-0,5,66997.0
11316,300-2015000855851-0110649,300-2015000855851-0,5,66997.0
11317,300-2015000855851-0110680,300-2015000855851-0,5,66997.0
11318,300-2015000855851-0110711,300-2015000855851-0,5,66997.0
11319,1200-2016001217429-1151443,1200-2016001217429-1,3,21386.0
11320,1200-2016001217429-1151498,1200-2016001217429-1,3,21386.0
11321,500-2014000641447-075319,500-2014000641447-0,2,8803.0
11322,1804-2016000047389-0125764,1804-2016000047389-0,3,37216.0
11323,1804-2016000047389-0125804,1804-2016000047389-0,3,37216.0
11324,900-2016001396238-0154131,900-2016001396238-0,4,23777.0
11325,900-2016001396238-0154086,900-2016001396238-0,4,23777.0
11326,900-2016001396238-0154176,900-2016001396238-0,4,23777.0
11327,600-2013000899222-049847,600-2013000899222-0,5,52996.0
11328,600-2013000899222-049943,600-2013000899222-0,5,52996.0
11329,600-2013000899222-049879,600-2013000899222-0,5,52996.0
11330,600-2013000899222-049911,600-2013000899222-0,5,52996.0
11331,1106-2013000430378-040299,1106-2013000430378-0,2,34414.0
11332,1106-2014000113616-063852,1106-2014000113616-0,5,118877.0
11333,1106-2014000113616-063766,1106-2014000113616-0,5,118877.0
11334,1106-2014000113616-063508,1106-2014000113616-0,5,118877.0
11335,1106-2014000113616-063594,1106-2014000113616-0,5,118877.0
11336,1106-2014000113616-063938,1106-2014000113616-0,5,118877.0
11337,1106-2014000113616-063680,1106-2014000113616-0,5,118877.0
11338,1101-2013000179683-033683,1101-2013000179683-0,5,47389.0
11339,1101-2013000179683-033554,1101-2013000179683-0,5,47389.0
11340,1101-2013000179683-033640,1101-2013000179683-0,5,47389.0
11341,1101-2013000179683-033597,1101-2013000179683-0,5,47389.0
11342,1101-2013000179683-033726,1101-2013000179683-0,5,47389.0
11343,1107-2012000357725-07307,1107-2012000357725-0,2,23711.0
11344,10104-2012001350676-226429,10104-2012001350676-2,4,47387.0
11345,10104-2012001350676-226386,10104-2012001350676-2,4,47387.0
11346,10104-2012001350676-226472,10104-2012001350676-2,4,47387.0
11347,1001-2013001157196-054611,1001-2013001157196-0,5,138350.0
11348,1001-2013001157196-054395,1001-2013001157196-0,5,138350.0
11349,1001-2013001157196-054503,1001-2013001157196-0,5,138350.0
11350,1001-2013001157196-054449,1001-2013001157196-0,5,138350.0
11351,1001-2013001157196-054557,1001-2013001157196-0,5,138350.0
11352,405-2012000067086-01242,405-2012000067086-0,5,122732.0
11353,405-2012000067086-01201,405-2012000067086-0,5,122732.0
11354,405-2012000067086-01160,405-2012000067086-0,5,122732.0
11355,405-2012000067086-01283,405-2012000067086-0,5,122732.0
11356,100-2012000420927-08766,100-2012000420927-0,4,79020.0
11357,100-2012000420927-08848,100-2012000420927-0,4,79020.0
11358,100-2012000420927-08807,100-2012000420927-0,4,79020.0
11359,10600-2012000353261-27047,10600-2012000353261-2,4,45007.0
11360,10600-2012000353261-27186,10600-2012000353261-2,4,45007.0
11361,10600-2012000353261-26908,10600-2012000353261-2,4,45007.0
11362,406-2013000239390-035522,406-2013000239390-0,3,47024.0
11363,406-2013000239390-035566,406-2013000239390-0,3,47024.0
11364,1106-2012000711495-013960,1106-2012000711495-0,5,83617.0
11365,1106-2012000711495-013991,1106-2012000711495-0,5,83617.0
11366,1106-2012000711495-014022,1106-2012000711495-0,5,83617.0
11367,1106-2012000711495-013929,1106-2012000711495-0,5,83617.0
11368,408-2013000603319-044278,408-2013000603319-0,3,89659.0
11369,408-2013000603319-044333,408-2013000603319-0,3,89659.0
11370,10104-2012001433817-128772,10104-2012001433817-1,5,98441.0
11371,10104-2012001433817-128692,10104-2012001433817-1,5,98441.0
11372,10104-2012001433817-128652,10104-2012001433817-1,5,98441.0
11373,10104-2012001433817-128732,10104-2012001433817-1,5,98441.0
11374,10104-2012001433817-128812,10104-2012001433817-1,5,98441.0
11375,1108-2013000168908-133261,1108-2013000168908-1,3,65677.0
11376,1108-2013000168908-133374,1108-2013000168908-1,3,65677.0
11377,1500-2015000136494-093712,1500-2015000136494-0,3,23567.0
11378,1500-2015000136494-093744,1500-2015000136494-0,3,23567.0
11379,10102-2016000763673-0142996,10102-2016000763673-0,2,20719.0
11380,700-2015000101135-092967,700-2015000101135-0,4,71004.0
11381,700-2015000101135-092998,700-2015000101135-0,4,71004.0
11382,700-2015000101135-092936,700-2015000101135-0,4,71004.0
11383,900-2016000313262-0131964,900-2016000313262-0,2,3049.0
11384,10405-2016000562028-0138488,10405-2016000562028-0,2,16157.0
11385,10104-2013000056397-130699,10104-2013000056397-1,4,132226.0
11386,10104-2013000056397-130493,10104-2013000056397-1,4,132226.0
11387,10104-2013000056397-130596,10104-2013000056397-1,4,132226.0
11388,10401-2015000134747-093683,10401-2015000134747-0,3,47620.0
11389,10401-2015000134747-093617,10401-2015000134747-0,3,47620.0
11390,1107-2013001274069-057007,1107-2013001274069-0,4,132231.0
11391,1107-2013001274069-056931,1107-2013001274069-0,4,132231.0
11392,1107-2013001274069-056969,1107-2013001274069-0,4,132231.0
11393,1101-2014000432785-070138,1101-2014000432785-0,3,41790.0
11394,1101-2014000432785-070099,1101-2014000432785-0,3,41790.0
11395,408-2014000843364-078074,408-2014000843364-0,2,21895.0
11396,900-2014000201569-065877,900-2014000201569-0,2,11823.0
11397,1803-2015000630216-4103247,1803-2015000630216-4,4,135853.0
11398,1803-2015000630216-4103441,1803-2015000630216-4,4,135853.0
11399,1803-2015000630216-4103344,1803-2015000630216-4,4,135853.0
11400,1108-2014001231792-088131,1108-2014001231792-0,3,26397.0
11401,1108-2014001231792-088162,1108-2014001231792-0,3,26397.0
11402,10102-2014001093458-184513,10102-2014001093458-1,3,29563.0
11403,10102-2014001093458-184471,10102-2014001093458-1,3,29563.0
11404,900-2013000744216-047548,900-2013000744216-0,3,31395.0
11405,900-2013000744216-047582,900-2013000744216-0,3,31395.0
11406,1700-2015000320572-097545,1700-2015000320572-0,2,9871.0
11407,405-2015000875080-0111218,405-2015000875080-0,5,30813.0
11408,405-2015000875080-0111326,405-2015000875080-0,5,30813.0
11409,405-2015000875080-0111542,405-2015000875080-0,5,30813.0
11410,405-2015000875080-0111110,405-2015000875080-0,5,30813.0
11411,405-2015000875080-0111434,405-2015000875080-0,5,30813.0
11412,700-2016000770003-0143123,700-2016000770003-0,4,7664.0
11413,700-2016000770003-0143072,700-2016000770003-0,4,7664.0
11414,700-2016000770003-0143021,700-2016000770003-0,4,7664.0
11415,1803-2016000188292-0129032,1803-2016000188292-0,2,3736.0
11416,1002-2014001362578-090203,1002-2014001362578-0,3,63768.0
11417,1002-2014001362578-090243,1002-2014001362578-0,3,63768.0
11418,1002-2016001098391-0149102,1002-2016001098391-0,2,25392.0
11419,1804-2016001442009-0155739,1804-2016001442009-0,3,8481.0
11420,1804-2016001442009-0155705,1804-2016001442009-0,3,8481.0
11421,1801-2015000164849-094343,1801-2015000164849-0,2,3593.0
11422,408-2014001430472-091110,408-2014001430472-0,3,116612.0
11423,408-2014001430472-091159,408-2014001430472-0,3,116612.0
11424,1500-2014000360961-069243,1500-2014000360961-0,4,89107.0
11425,1500-2014000360961-069259,1500-2014000360961-0,4,89107.0
11426,1500-2014000360961-069275,1500-2014000360961-0,4,89107.0
11427,1106-2016000012225-5124718,1106-2016000012225-5,5,6234.0
11428,1106-2016000012225-5124629,1106-2016000012225-5,5,6234.0
11429,1106-2016000012225-5124451,1106-2016000012225-5,5,6234.0
11430,1106-2016000012225-5124540,1106-2016000012225-5,5,6234.0
11431,1108-2015000242580-095858,1108-2015000242580-0,3,90318.0
11432,1108-2015000242580-095884,1108-2015000242580-0,3,90318.0
11433,1108-2016000443206-0135029,1108-2016000443206-0,3,144377.0
11434,1108-2016000443206-0134995,1108-2016000443206-0,3,144377.0
11435,1500-2014001362907-090393,1500-2014001362907-0,4,92922.0
11436,1500-2014001362907-090297,1500-2014001362907-0,4,92922.0
11437,1500-2014001362907-090345,1500-2014001362907-0,4,92922.0
11438,600-2013001181429-054948,600-2013001181429-0,2,8695.0
11439,1107-2016000055939-0125915,1107-2016000055939-0,5,116478.0
11440,1107-2016000055939-0126047,1107-2016000055939-0,5,116478.0
11441,1107-2016000055939-0125959,1107-2016000055939-0,5,116478.0
11442,1107-2016000055939-0126003,1107-2016000055939-0,5,116478.0
11443,1902-2013001447541-059780,1902-2013001447541-0,3,92288.0
11444,1902-2013001447541-059739,1902-2013001447541-0,3,92288.0
11445,401-2016000699058-0141660,401-2016000699058-0,2,32189.0
11446,900-2014000585174-174150,900-2014000585174-1,4,18715.0
11447,900-2014000585174-174372,900-2014000585174-1,4,18715.0
11448,900-2014000585174-174261,900-2014000585174-1,4,18715.0
11449,408-2013001265598-156741,408-2013001265598-1,3,20848.0
11450,408-2013001265598-156815,408-2013001265598-1,3,20848.0
11451,10104-2013000198198-034472,10104-2013000198198-0,3,85603.0
11452,10104-2013000198198-034429,10104-2013000198198-0,3,85603.0
11453,10600-2016000275343-0131571,10600-2016000275343-0,5,10428.0
11454,10600-2016000275343-0131451,10600-2016000275343-0,5,10428.0
11455,10600-2016000275343-0131491,10600-2016000275343-0,5,10428.0
11456,10600-2016000275343-0131411,10600-2016000275343-0,5,10428.0
11457,10600-2016000275343-0131531,10600-2016000275343-0,5,10428.0
11458,1101-2015000364742-198025,1101-2015000364742-1,3,1256.0
11459,1101-2015000364742-197963,1101-2015000364742-1,3,1256.0
11460,10104-2013001206907-055798,10104-2013001206907-0,3,51780.0
11461,10104-2013001206907-055832,10104-2013001206907-0,3,51780.0
11462,1108-2015000397516-098813,1108-2015000397516-0,2,29807.0
11463,10102-2014000568068-173909,10102-2014000568068-1,3,19509.0
11464,10102-2014000568068-173952,10102-2014000568068-1,3,19509.0
11465,202-2014000254448-067138,202-2014000254448-0,2,35318.0
11466,1107-2015001162246-0117055,1107-2015001162246-0,5,66636.0
11467,1107-2015001162246-0117163,1107-2015001162246-0,5,66636.0
11468,1107-2015001162246-0116947,1107-2015001162246-0,5,66636.0
11469,1107-2015001162246-0117271,1107-2015001162246-0,5,66636.0
11470,10104-2014001046127-183149,10104-2014001046127-1,2,39815.0
11471,10102-2015001427751-0122967,10102-2015001427751-0,2,6543.0
11472,1902-2012000164709-03085,1902-2012000164709-0,3,41982.0
11473,1902-2012000164709-03203,1902-2012000164709-0,3,41982.0
11474,407-2014000607446-074887,407-2014000607446-0,2,13624.0
11475,1101-2016000882166-0145861,1101-2016000882166-0,3,138010.0
11476,1101-2016000882166-0145889,1101-2016000882166-0,3,138010.0
11477,10401-2012000750507-014657,10401-2012000750507-0,5,36194.0
11478,10401-2012000750507-014737,10401-2012000750507-0,5,36194.0
11479,10401-2012000750507-014697,10401-2012000750507-0,5,36194.0
11480,10401-2012000750507-014777,10401-2012000750507-0,5,36194.0
11481,10401-2012000750507-014817,10401-2012000750507-0,5,36194.0
11482,1106-2016000150529-1128269,1106-2016000150529-1,3,28260.0
11483,1106-2016000150529-1128237,1106-2016000150529-1,3,28260.0
11484,10600-2016000833173-0144698,10600-2016000833173-0,4,10911.0
11485,10600-2016000833173-0144664,10600-2016000833173-0,4,10911.0
11486,10600-2016000833173-0144630,10600-2016000833173-0,4,10911.0
11487,700-2012000662519-013572,700-2012000662519-0,3,59303.0
11488,700-2012000662519-013538,700-2012000662519-0,3,59303.0
11489,500-2013001198998-155437,500-2013001198998-1,2,4460.0
11490,408-2013001410507-058968,408-2013001410507-0,3,26694.0
11491,408-2013001410507-059002,408-2013001410507-0,3,26694.0
11492,401-2016001217429-0151418,401-2016001217429-0,3,10340.0
11493,401-2016001217429-0151473,401-2016001217429-0,3,10340.0
11494,1108-2015000272305-096290,1108-2015000272305-0,3,7041.0
11495,1108-2015000272305-096338,1108-2015000272305-0,3,7041.0
11496,405-2012001426993-028633,405-2012001426993-0,2,15213.0
11497,1108-2012000679659-013761,1108-2012000679659-0,3,14837.0
11498,1108-2012000679659-013772,1108-2012000679659-0,3,14837.0
11499,1106-2013000784714-048037,1106-2013000784714-0,3,41091.0
11500,1106-2013000784714-047999,1106-2013000784714-0,3,41091.0
11501,1804-2012000132173-02582,1804-2012000132173-0,3,5523.0
11502,1804-2012000132173-02564,1804-2012000132173-0,3,5523.0
11503,1200-2015001014127-0114107,1200-2015001014127-0,2,3049.0
11504,408-2012000927308-018781,408-2012000927308-0,2,19914.0
11505,10103-2014000747832-176457,10103-2014000747832-1,3,76890.0
11506,10103-2014000747832-176503,10103-2014000747832-1,3,76890.0
11507,401-2015000432050-099523,401-2015000432050-0,2,22628.0
11508,1500-2013000068309-031148,1500-2013000068309-0,3,12446.0
11509,1500-2013000068309-031114,1500-2013000068309-0,3,12446.0
11510,1803-2016000874667-1145270,1803-2016000874667-1,5,82779.0
11511,1803-2016000874667-1145622,1803-2016000874667-1,5,82779.0
11512,1803-2016000874667-1145446,1803-2016000874667-1,5,82779.0
11513,1803-2016000874667-1145358,1803-2016000874667-1,5,82779.0
11514,1803-2016000874667-1145534,1803-2016000874667-1,5,82779.0
11515,1106-2016001230323-0152254,1106-2016001230323-0,2,3145.0
11516,500-2013001153397-054110,500-2013001153397-0,3,131281.0
11517,500-2013001153397-054150,500-2013001153397-0,3,131281.0
11518,1801-2015000408799-099372,1801-2015000408799-0,2,18799.0
11519,1105-2012000091319-01825,1105-2012000091319-0,3,131539.0
11520,1105-2012000091319-01868,1105-2012000091319-0,3,131539.0
11521,408-2012000281261-05862,408-2012000281261-0,2,35203.0
11522,100-2012000372616-07417,100-2012000372616-0,5,85292.0
11523,100-2012000372616-07355,100-2012000372616-0,5,85292.0
11524,100-2012000372616-07386,100-2012000372616-0,5,85292.0
11525,100-2012000372616-07448,100-2012000372616-0,5,85292.0
11526,1101-2016001105674-0149127,1101-2016001105674-0,2,26834.0
11527,1801-2013001243576-056519,1801-2013001243576-0,3,10561.0
11528,1801-2013001243576-056481,1801-2013001243576-0,3,10561.0
11529,1600-2013001204199-155706,1600-2013001204199-1,3,42399.0
11530,1600-2013001204199-155778,1600-2013001204199-1,3,42399.0
11531,1700-2015000795744-1107853,1700-2015000795744-1,5,44419.0
11532,1700-2015000795744-1107743,1700-2015000795744-1,5,44419.0
11533,1700-2015000795744-1107633,1700-2015000795744-1,5,44419.0
11534,1700-2015000795744-1107523,1700-2015000795744-1,5,44419.0
11535,100-2015000082599-092637,100-2015000082599-0,2,18690.0
11536,10102-2015000050024-492316,10102-2015000050024-4,3,149481.0
11537,10102-2015000050024-492416,10102-2015000050024-4,3,149481.0
11538,10102-2014000679703-075846,10102-2014000679703-0,2,37900.0
11539,10104-2013000004371-029684,10104-2013000004371-0,3,37250.0
11540,10104-2013000004371-029718,10104-2013000004371-0,3,37250.0
11541,1002-2014001093569-084662,1002-2014001093569-0,4,24684.0
11542,1002-2014001093569-084588,1002-2014001093569-0,4,24684.0
11543,1002-2014001093569-084736,1002-2014001093569-0,4,24684.0
11544,1801-2015000398159-099048,1801-2015000398159-0,5,35744.0
11545,1801-2015000398159-099081,1801-2015000398159-0,5,35744.0
11546,1801-2015000398159-099015,1801-2015000398159-0,5,35744.0
11547,1801-2015000398159-098982,1801-2015000398159-0,5,35744.0
11548,10600-2014000685903-075899,10600-2014000685903-0,3,32552.0
11549,10600-2014000685903-075881,10600-2014000685903-0,3,32552.0
11550,1801-2015001164577-0117461,1801-2015001164577-0,5,90561.0
11551,1801-2015001164577-0117368,1801-2015001164577-0,5,90561.0
11552,1801-2015001164577-0117399,1801-2015001164577-0,5,90561.0
11553,1801-2015001164577-0117430,1801-2015001164577-0,5,90561.0
11554,1801-2015001164577-0117337,1801-2015001164577-0,5,90561.0
11555,1500-2013000055922-030470,1500-2013000055922-0,3,80305.0
11556,1500-2013000055922-030429,1500-2013000055922-0,3,80305.0
11557,700-2016000266802-0131133,700-2016000266802-0,4,28106.0
11558,700-2016000266802-0131099,700-2016000266802-0,4,28106.0
11559,700-2016000266802-0131167,700-2016000266802-0,4,28106.0
11560,1106-2013001307359-157505,1106-2013001307359-1,5,9016.0
11561,1106-2013001307359-157391,1106-2013001307359-1,5,9016.0
11562,1106-2013001307359-157467,1106-2013001307359-1,5,9016.0
11563,1106-2013001307359-157353,1106-2013001307359-1,5,9016.0
11564,1106-2013001307359-157429,1106-2013001307359-1,5,9016.0
11565,500-2015001091707-0115869,500-2015001091707-0,2,357.0
11566,408-2013001465327-060029,408-2013001465327-0,3,12618.0
11567,408-2013001465327-059995,408-2013001465327-0,3,12618.0
11568,900-2013001049684-052611,900-2013001049684-0,2,18749.0
11569,405-2013000198198-034437,405-2013000198198-0,3,143608.0
11570,405-2013000198198-034480,405-2013000198198-0,3,143608.0
11571,405-2012001105744-022196,405-2012001105744-0,3,129267.0
11572,405-2012001105744-022236,405-2012001105744-0,3,129267.0
11573,1105-2016001210684-3150942,1105-2016001210684-3,4,5328.0
11574,1105-2016001210684-3150840,1105-2016001210684-3,4,5328.0
11575,1105-2016001210684-3150738,1105-2016001210684-3,4,5328.0
11576,1108-2014000387417-069814,1108-2014000387417-0,2,38243.0
11577,700-2015000467368-099992,700-2015000467368-0,5,56095.0
11578,700-2015000467368-099904,700-2015000467368-0,5,56095.0
