,vehicleId,vehicleTypeId
17988,5501-2,Car
17989,5502-0,Car
17990,5502-1,Car
17991,5502-2,Car
17992,5503-0,Car
17993,5503-1,Car
17994,5503-2,Car
17995,5503-3,Car
17996,5503-4,Car
17997,5504-0,Car
17998,5504-1,Car
17999,5504-2,Car
18000,5504-3,Car
18001,5504-4,Car
18002,5505-0,Car
18003,5505-1,Car
18004,5506-0,Car
18005,5506-1,Car
18006,5507-0,Car
18007,5507-1,Car
18008,5507-2,Car
18009,5508-0,Car
18010,5508-1,Car
18011,5509-0,Car
18012,5509-1,Car
18013,5509-2,Car
18014,5509-3,Car
18015,5510-0,Car
18016,5510-1,Car
18017,5510-2,Car
18018,5511-0,Car
18019,5511-1,Car
18020,5512-0,Car
18021,5512-1,Car
18022,5512-2,Car
18023,5513-0,Car
18024,5513-1,Car
18025,5513-2,Car
18026,5513-3,Car
18027,5514-0,Car
18028,5514-1,Car
18029,5514-2,Car
18030,5514-3,Car
18031,5515-0,Car
18032,5515-1,Car
18033,5516-0,Car
18034,5516-1,Car
18035,5516-2,Car
18036,5516-3,Car
18037,5517-0,Car
18038,5517-1,Car
18039,5517-2,Car
18040,5518-0,Car
18041,5518-1,Car
18042,5518-2,Car
18043,5518-3,Car
18044,5519-0,Car
18045,5519-1,Car
18046,5519-2,Car
18047,5519-3,Car
18048,5519-4,Car
18049,5520-0,Car
18050,5520-1,Car
18051,5521-0,Car
18052,5521-1,Car
18053,5521-2,Car
18054,5522-0,Car
18055,5522-1,Car
18056,5523-0,Car
18057,5523-1,Car
18058,5523-2,Car
18059,5523-3,Car
18060,5524-0,Car
18061,5524-1,Car
18062,5524-2,Car
18063,5524-3,Car
18064,5525-0,Car
18065,5525-1,Car
18066,5526-0,Car
18067,5526-1,Car
18068,5526-2,Car
18069,5527-0,Car
18070,5527-1,Car
18071,5527-2,Car
18072,5528-0,Car
18073,5528-1,Car
18074,5528-2,Car
18075,5528-3,Car
18076,5529-0,Car
18077,5529-1,Car
18078,5529-2,Car
18079,5529-3,Car
18080,5529-4,Car
18081,5530-0,Car
18082,5530-1,Car
18083,5530-2,Car
18084,5531-0,Car
18085,5531-1,Car
18086,5531-2,Car
18087,5532-0,Car
18088,5532-1,Car
18089,5532-2,Car
18090,5532-3,Car
18091,5532-4,Car
18092,5533-0,Car
18093,5533-1,Car
18094,5534-0,Car
18095,5534-1,Car
18096,5535-0,Car
18097,5535-1,Car
18098,5535-2,Car
18099,5535-3,Car
18100,5535-4,Car
18101,5536-0,Car
18102,5536-1,Car
18103,5536-2,Car
18104,5536-3,Car
18105,5537-0,Car
18106,5537-1,Car
18107,5537-2,Car
18108,5537-3,Car
18109,5537-4,Car
18110,5538-0,Car
18111,5538-1,Car
18112,5538-2,Car
18113,5538-3,Car
18114,5538-4,Car
18115,5539-0,Car
18116,5539-1,Car
18117,5539-2,Car
18118,5540-0,Car
18119,5540-1,Car
18120,5540-2,Car
18121,5540-3,Car
18122,5540-4,Car
18123,5541-0,Car
18124,5541-1,Car
18125,5541-2,Car
18126,5542-0,Car
18127,5542-1,Car
18128,5542-2,Car
18129,5542-3,Car
18130,5543-0,Car
18131,5543-1,Car
18132,5544-0,Car
18133,5544-1,Car
18134,5545-0,Car
18135,5545-1,Car
18136,5545-2,Car
18137,5545-3,Car
18138,5546-0,Car
18139,5546-1,Car
18140,5546-2,Car
18141,5547-0,Car
18142,5547-1,Car
18143,5548-0,Car
18144,5548-1,Car
18145,5549-0,Car
18146,5549-1,Car
18147,5550-0,Car
18148,5550-1,Car
18149,5550-2,Car
18150,5550-3,Car
18151,5551-0,Car
18152,5551-1,Car
18153,5551-2,Car
18154,5552-0,Car
18155,5552-1,Car
18156,5553-0,Car
18157,5553-1,Car
18158,5553-2,Car
18159,5553-3,Car
18160,5554-0,Car
18161,5554-1,Car
18162,5554-2,Car
18163,5555-0,Car
18164,5555-1,Car
18165,5556-0,Car
18166,5556-1,Car
18167,5557-0,Car
18168,5557-1,Car
18169,5558-0,Car
18170,5558-1,Car
18171,5559-0,Car
18172,5559-1,Car
18173,5560-0,Car
18174,5560-1,Car
18175,5561-0,Car
18176,5561-1,Car
18177,5561-2,Car
18178,5562-0,Car
18179,5562-1,Car
18180,5562-2,Car
18181,5563-0,Car
18182,5563-1,Car
18183,5563-2,Car
18184,5564-0,Car
18185,5564-1,Car
18186,5565-0,Car
18187,5565-1,Car
18188,5566-0,Car
18189,5566-1,Car
18190,5567-0,Car
18191,5567-1,Car
18192,5568-0,Car
18193,5568-1,Car
18194,5568-2,Car
18195,5569-0,Car
18196,5569-1,Car
18197,5569-2,Car
18198,5569-3,Car
18199,5569-4,Car
18200,5570-0,Car
18201,5570-1,Car
18202,5570-2,Car
18203,5570-3,Car
18204,5571-0,Car
18205,5571-1,Car
18206,5571-2,Car
18207,5572-0,Car
18208,5572-1,Car
18209,5572-2,Car
18210,5573-0,Car
18211,5573-1,Car
18212,5574-0,Car
18213,5574-1,Car
18214,5575-0,Car
18215,5575-1,Car
18216,5575-2,Car
18217,5576-0,Car
18218,5576-1,Car
18219,5576-2,Car
18220,5576-3,Car
18221,5577-0,Car
18222,5577-1,Car
18223,5577-2,Car
18224,5577-3,Car
18225,5578-0,Car
18226,5578-1,Car
18227,5578-2,Car
18228,5579-0,Car
18229,5579-1,Car
18230,5579-2,Car
18231,5580-0,Car
18232,5580-1,Car
18233,5580-2,Car
18234,5581-0,Car
18235,5581-1,Car
18236,5581-2,Car
18237,5582-0,Car
18238,5582-1,Car
18239,5582-2,Car
18240,5583-0,Car
18241,5583-1,Car
18242,5584-0,Car
18243,5584-1,Car
18244,5584-2,Car
18245,5585-0,Car
18246,5585-1,Car
18247,5585-2,Car
18248,5586-0,Car
18249,5586-1,Car
18250,5586-2,Car
18251,5587-0,Car
18252,5587-1,Car
18253,5587-2,Car
18254,5588-0,Car
18255,5588-1,Car
18256,5588-2,Car
18257,5589-0,Car
18258,5589-1,Car
18259,5590-0,Car
18260,5590-1,Car
18261,5590-2,Car
18262,5590-3,Car
18263,5591-0,Car
18264,5591-1,Car
18265,5591-2,Car
18266,5592-0,Car
18267,5592-1,Car
18268,5592-2,Car
18269,5592-3,Car
18270,5593-0,Car
18271,5593-1,Car
18272,5593-2,Car
18273,5594-0,Car
18274,5594-1,Car
18275,5595-0,Car
18276,5595-1,Car
18277,5596-0,Car
18278,5596-1,Car
18279,5596-2,Car
18280,5596-3,Car
18281,5596-4,Car
18282,5597-0,Car
18283,5597-1,Car
18284,5597-2,Car
18285,5597-3,Car
18286,5598-0,Car
18287,5598-1,Car
18288,5598-2,Car
18289,5599-0,Car
18290,5599-1,Car
18291,5600-0,Car
18292,5600-1,Car
18293,5601-0,Car
18294,5601-1,Car
18295,5602-0,Car
18296,5602-1,Car
18297,5602-2,Car
18298,5602-3,Car
18299,5602-4,Car
18300,5603-0,Car
18301,5603-1,Car
18302,5604-0,Car
18303,5604-1,Car
18304,5604-2,Car
18305,5604-3,Car
18306,5604-4,Car
18307,5605-0,Car
18308,5605-1,Car
18309,5605-2,Car
18310,5605-3,Car
18311,5605-4,Car
18312,5606-0,Car
18313,5606-1,Car
18314,5607-0,Car
18315,5607-1,Car
18316,5607-2,Car
18317,5607-3,Car
18318,5607-4,Car
18319,5608-0,Car
18320,5608-1,Car
18321,5608-2,Car
18322,5608-3,Car
18323,5608-4,Car
18324,5609-0,Car
18325,5609-1,Car
18326,5609-2,Car
18327,5610-0,Car
18328,5610-1,Car
18329,5611-0,Car
18330,5611-1,Car
18331,5612-0,Car
18332,5612-1,Car
18333,5612-2,Car
18334,5613-0,Car
18335,5613-1,Car
18336,5613-2,Car
18337,5613-3,Car
18338,5613-4,Car
18339,5614-0,Car
18340,5614-1,Car
18341,5614-2,Car
18342,5614-3,Car
18343,5615-0,Car
18344,5615-1,Car
18345,5615-2,Car
18346,5616-0,Car
18347,5616-1,Car
18348,5617-0,Car
18349,5617-1,Car
18350,5617-2,Car
18351,5618-0,Car
18352,5618-1,Car
18353,5618-2,Car
18354,5618-3,Car
18355,5618-4,Car
18356,5619-0,Car
18357,5619-1,Car
18358,5619-2,Car
18359,5620-0,Car
18360,5620-1,Car
18361,5620-2,Car
18362,5620-3,Car
18363,5620-4,Car
18364,5621-0,Car
18365,5621-1,Car
18366,5622-0,Car
18367,5622-1,Car
18368,5623-0,Car
18369,5623-1,Car
18370,5624-0,Car
18371,5624-1,Car
18372,5624-2,Car
18373,5624-3,Car
18374,5625-0,Car
18375,5625-1,Car
18376,5625-2,Car
18377,5625-3,Car
18378,5626-0,Car
18379,5626-1,Car
18380,5626-2,Car
18381,5626-3,Car
18382,5626-4,Car
18383,5627-0,Car
18384,5627-1,Car
18385,5627-2,Car
18386,5627-3,Car
18387,5628-0,Car
18388,5628-1,Car
18389,5628-2,Car
18390,5628-3,Car
18391,5629-0,Car
18392,5629-1,Car
18393,5629-2,Car
18394,5629-3,Car
18395,5629-4,Car
18396,5630-0,Car
18397,5630-1,Car
18398,5630-2,Car
18399,5630-3,Car
18400,5631-0,Car
18401,5631-1,Car
18402,5632-0,Car
18403,5632-1,Car
18404,5632-2,Car
18405,5632-3,Car
18406,5633-0,Car
18407,5633-1,Car
18408,5633-2,Car
18409,5634-0,Car
18410,5634-1,Car
18411,5634-2,Car
18412,5635-0,Car
18413,5635-1,Car
18414,5636-0,Car
18415,5636-1,Car
18416,5636-2,Car
18417,5636-3,Car
18418,5636-4,Car
18419,5637-0,Car
18420,5637-1,Car
18421,5637-2,Car
18422,5637-3,Car
18423,5637-4,Car
18424,5638-0,Car
18425,5638-1,Car
18426,5638-2,Car
18427,5639-0,Car
18428,5639-1,Car
18429,5639-2,Car
18430,5640-0,Car
18431,5640-1,Car
18432,5640-2,Car
18433,5641-0,Car
18434,5641-1,Car
18435,5642-0,Car
18436,5642-1,Car
18437,5642-2,Car
18438,5642-3,Car
18439,5642-4,Car
18440,5643-0,Car
18441,5643-1,Car
18442,5644-0,Car
18443,5644-1,Car
18444,5644-2,Car
18445,5644-3,Car
18446,5644-4,Car
18447,5645-0,Car
18448,5645-1,Car
18449,5645-2,Car
18450,5646-0,Car
18451,5646-1,Car
18452,5646-2,Car
18453,5647-0,Car
18454,5647-1,Car
18455,5648-0,Car
18456,5648-1,Car
18457,5649-0,Car
18458,5649-1,Car
18459,5649-2,Car
18460,5649-3,Car
18461,5650-0,Car
18462,5650-1,Car
18463,5650-2,Car
18464,5651-0,Car
18465,5651-1,Car
18466,5652-0,Car
18467,5652-1,Car
18468,5653-0,Car
18469,5653-1,Car
18470,5653-2,Car
18471,5654-0,Car
18472,5654-1,Car
18473,5655-0,Car
18474,5655-1,Car
18475,5656-0,Car
18476,5656-1,Car
18477,5657-0,Car
18478,5657-1,Car
18479,5658-0,Car
18480,5658-1,Car
18481,5658-2,Car
18482,5659-0,Car
18483,5659-1,Car
18484,5660-0,Car
18485,5660-1,Car
18486,5660-2,Car
18487,5660-3,Car
18488,5660-4,Car
18489,5661-0,Car
18490,5661-1,Car
18491,5661-2,Car
18492,5662-0,Car
18493,5662-1,Car
18494,5662-2,Car
18495,5662-3,Car
18496,5663-0,Car
18497,5663-1,Car
18498,5664-0,Car
18499,5664-1,Car
18500,5664-2,Car
18501,5665-0,Car
18502,5665-1,Car
18503,5665-2,Car
18504,5666-0,Car
18505,5666-1,Car
18506,5666-2,Car
18507,5666-3,Car
18508,5666-4,Car
18509,5667-0,Car
18510,5667-1,Car
18511,5668-0,Car
18512,5668-1,Car
18513,5668-2,Car
18514,5669-0,Car
18515,5669-1,Car
18516,5669-2,Car
18517,5670-0,Car
18518,5670-1,Car
18519,5670-2,Car
18520,5671-0,Car
18521,5671-1,Car
18522,5672-0,Car
18523,5672-1,Car
18524,5672-2,Car
18525,5673-0,Car
18526,5673-1,Car
18527,5674-0,Car
18528,5674-1,Car
18529,5674-2,Car
18530,5675-0,Car
18531,5675-1,Car
18532,5675-2,Car
18533,5676-0,Car
18534,5676-1,Car
18535,5676-2,Car
18536,5677-0,Car
18537,5677-1,Car
18538,5677-2,Car
18539,5678-0,Car
18540,5678-1,Car
18541,5678-2,Car
18542,5678-3,Car
18543,5678-4,Car
18544,5679-0,Car
18545,5679-1,Car
18546,5679-2,Car
18547,5680-0,Car
18548,5680-1,Car
18549,5680-2,Car
18550,5680-3,Car
18551,5680-4,Car
18552,5681-0,Car
18553,5681-1,Car
18554,5682-0,Car
18555,5682-1,Car
18556,5682-2,Car
18557,5683-0,Car
18558,5683-1,Car
18559,5683-2,Car
18560,5683-3,Car
18561,5683-4,Car
18562,5684-0,Car
18563,5684-1,Car
18564,5684-2,Car
18565,5685-0,Car
18566,5685-1,Car
18567,5685-2,Car
18568,5686-0,Car
18569,5686-1,Car
18570,5686-2,Car
18571,5686-3,Car
18572,5686-4,Car
18573,5687-0,Car
18574,5687-1,Car
18575,5688-0,Car
18576,5688-1,Car
18577,5688-2,Car
18578,5688-3,Car
18579,5688-4,Car
18580,5689-0,Car
18581,5689-1,Car
18582,5689-2,Car
18583,5689-3,Car
18584,5689-4,Car
18585,5690-0,Car
18586,5690-1,Car
18587,5690-2,Car
18588,5691-0,Car
18589,5691-1,Car
18590,5692-0,Car
18591,5692-1,Car
18592,5693-0,Car
18593,5693-1,Car
18594,5693-2,Car
18595,5693-3,Car
18596,5693-4,Car
18597,5694-0,Car
18598,5694-1,Car
18599,5695-0,Car
18600,5695-1,Car
18601,5695-2,Car
18602,5695-3,Car
18603,5696-0,Car
18604,5696-1,Car
18605,5696-2,Car
18606,5696-3,Car
18607,5697-0,Car
18608,5697-1,Car
18609,5698-0,Car
18610,5698-1,Car
18611,5698-2,Car
18612,5699-0,Car
18613,5699-1,Car
18614,5700-0,Car
18615,5700-1,Car
18616,5700-2,Car
18617,5701-0,Car
18618,5701-1,Car
18619,5701-2,Car
18620,5702-0,Car
18621,5702-1,Car
18622,5702-2,Car
18623,5702-3,Car
18624,5702-4,Car
18625,5703-0,Car
18626,5703-1,Car
18627,5704-0,Car
18628,5704-1,Car
18629,5704-2,Car
18630,5704-3,Car
18631,5704-4,Car
18632,5705-0,Car
18633,5705-1,Car
18634,5705-2,Car
18635,5705-3,Car
18636,5706-0,Car
18637,5706-1,Car
18638,5707-0,Car
18639,5707-1,Car
18640,5707-2,Car
18641,5707-3,Car
18642,5707-4,Car
18643,5708-0,Car
18644,5708-1,Car
18645,5709-0,Car
18646,5709-1,Car
18647,5709-2,Car
18648,5710-0,Car
18649,5710-1,Car
18650,5711-0,Car
18651,5711-1,Car
18652,5712-0,Car
18653,5712-1,Car
18654,5713-0,Car
18655,5713-1,Car
18656,5713-2,Car
18657,5714-0,Car
18658,5714-1,Car
18659,5714-2,Car
18660,5714-3,Car
18661,5714-4,Car
18662,5715-0,Car
18663,5715-1,Car
18664,5715-2,Car
18665,5715-3,Car
18666,5715-4,Car
18667,5716-0,Car
18668,5716-1,Car
18669,5716-2,Car
18670,5716-3,Car
18671,5716-4,Car
18672,5717-0,Car
18673,5717-1,Car
18674,5717-2,Car
18675,5717-3,Car
18676,5718-0,Car
18677,5718-1,Car
18678,5718-2,Car
18679,5718-3,Car
18680,5719-0,Car
18681,5719-1,Car
18682,5719-2,Car
18683,5719-3,Car
18684,5719-4,Car
18685,5720-0,Car
18686,5720-1,Car
18687,5720-2,Car
18688,5720-3,Car
18689,5720-4,Car
18690,5721-0,Car
18691,5721-1,Car
18692,5721-2,Car
18693,5721-3,Car
18694,5721-4,Car
18695,5722-0,Car
18696,5722-1,Car
18697,5723-0,Car
18698,5723-1,Car
18699,5724-0,Car
18700,5724-1,Car
18701,5724-2,Car
18702,5724-3,Car
18703,5725-0,Car
18704,5725-1,Car
18705,5725-2,Car
18706,5725-3,Car
18707,5725-4,Car
18708,5726-0,Car
18709,5726-1,Car
18710,5726-2,Car
18711,5726-3,Car
18712,5727-0,Car
18713,5727-1,Car
18714,5727-2,Car
18715,5727-3,Car
18716,5727-4,Car
18717,5728-0,Car
18718,5728-1,Car
18719,5728-2,Car
18720,5728-3,Car
18721,5728-4,Car
18722,5729-0,Car
18723,5729-1,Car
18724,5730-0,Car
18725,5730-1,Car
18726,5731-0,Car
18727,5731-1,Car
18728,5731-2,Car
18729,5731-3,Car
18730,5732-0,Car
18731,5732-1,Car
18732,5733-0,Car
18733,5733-1,Car
18734,5733-2,Car
18735,5734-0,Car
18736,5734-1,Car
18737,5735-0,Car
18738,5735-1,Car
18739,5735-2,Car
18740,5735-3,Car
18741,5736-0,Car
18742,5736-1,Car
18743,5736-2,Car
18744,5736-3,Car
18745,5736-4,Car
18746,5737-0,Car
18747,5737-1,Car
18748,5738-0,Car
18749,5738-1,Car
18750,5739-0,Car
18751,5739-1,Car
18752,5739-2,Car
18753,5739-3,Car
18754,5739-4,Car
18755,5740-0,Car
18756,5740-1,Car
18757,5741-0,Car
18758,5741-1,Car
18759,5741-2,Car
18760,5742-0,Car
18761,5742-1,Car
18762,5742-2,Car
18763,5742-3,Car
18764,5743-0,Car
18765,5743-1,Car
18766,5744-0,Car
18767,5744-1,Car
18768,5744-2,Car
18769,5745-0,Car
18770,5745-1,Car
18771,5745-2,Car
18772,5745-3,Car
18773,5745-4,Car
18774,5746-0,Car
18775,5746-1,Car
18776,5746-2,Car
18777,5747-0,Car
18778,5747-1,Car
18779,5747-2,Car
18780,5747-3,Car
18781,5747-4,Car
18782,5748-0,Car
18783,5748-1,Car
18784,5749-0,Car
18785,5749-1,Car
18786,5749-2,Car
18787,5749-3,Car
18788,5749-4,Car
18789,5750-0,Car
18790,5750-1,Car
18791,5750-2,Car
18792,5750-3,Car
18793,5750-4,Car
18794,5751-0,Car
18795,5751-1,Car
18796,5751-2,Car
18797,5752-0,Car
18798,5752-1,Car
18799,5752-2,Car
18800,5752-3,Car
18801,5752-4,Car
18802,5753-0,Car
18803,5753-1,Car
18804,5753-2,Car
18805,5754-0,Car
18806,5754-1,Car
18807,5754-2,Car
18808,5754-3,Car
18809,5754-4,Car
18810,5755-0,Car
18811,5755-1,Car
18812,5756-0,Car
18813,5756-1,Car
18814,5756-2,Car
18815,5756-3,Car
18816,5756-4,Car
18817,5757-0,Car
18818,5757-1,Car
18819,5758-0,Car
18820,5758-1,Car
18821,5759-0,Car
18822,5759-1,Car
18823,5759-2,Car
18824,5759-3,Car
18825,5760-0,Car
18826,5760-1,Car
18827,5761-0,Car
18828,5761-1,Car
18829,5761-2,Car
18830,5761-3,Car
18831,5761-4,Car
18832,5762-0,Car
18833,5762-1,Car
18834,5763-0,Car
18835,5763-1,Car
18836,5764-0,Car
18837,5764-1,Car
18838,5764-2,Car
18839,5765-0,Car
18840,5765-1,Car
18841,5765-2,Car
18842,5766-0,Car
18843,5766-1,Car
18844,5766-2,Car
18845,5767-0,Car
18846,5767-1,Car
18847,5767-2,Car
18848,5768-0,Car
18849,5768-1,Car
18850,5768-2,Car
18851,5769-0,Car
18852,5769-1,Car
18853,5769-2,Car
18854,5769-3,Car
18855,5769-4,Car
18856,5770-0,Car
18857,5770-1,Car
18858,5771-0,Car
18859,5771-1,Car
18860,5771-2,Car
18861,5772-0,Car
18862,5772-1,Car
18863,5772-2,Car
18864,5773-0,Car
18865,5773-1,Car
18866,5773-2,Car
18867,5773-3,Car
18868,5773-4,Car
18869,5774-0,Car
18870,5774-1,Car
18871,5774-2,Car
18872,5775-0,Car
18873,5775-1,Car
18874,5775-2,Car
18875,5776-0,Car
18876,5776-1,Car
18877,5777-0,Car
18878,5777-1,Car
18879,5777-2,Car
18880,5777-3,Car
18881,5777-4,Car
18882,5778-0,Car
18883,5778-1,Car
18884,5779-0,Car
18885,5779-1,Car
18886,5779-2,Car
18887,5779-3,Car
18888,5780-0,Car
18889,5780-1,Car
18890,5780-2,Car
18891,5780-3,Car
18892,5781-0,Car
18893,5781-1,Car
18894,5782-0,Car
18895,5782-1,Car
18896,5783-0,Car
18897,5783-1,Car
18898,5783-2,Car
18899,5784-0,Car
18900,5784-1,Car
18901,5784-2,Car
18902,5784-3,Car
18903,5784-4,Car
18904,5785-0,Car
18905,5785-1,Car
18906,5785-2,Car
18907,5786-0,Car
18908,5786-1,Car
18909,5786-2,Car
18910,5786-3,Car
18911,5786-4,Car
18912,5787-0,Car
18913,5787-1,Car
18914,5787-2,Car
18915,5787-3,Car
18916,5787-4,Car
18917,5788-0,Car
18918,5788-1,Car
18919,5788-2,Car
18920,5789-0,Car
18921,5789-1,Car
18922,5790-0,Car
18923,5790-1,Car
18924,5790-2,Car
18925,5790-3,Car
18926,5791-0,Car
18927,5791-1,Car
18928,5791-2,Car
18929,5792-0,Car
18930,5792-1,Car
18931,5792-2,Car
18932,5793-0,Car
18933,5793-1,Car
18934,5793-2,Car
18935,5794-0,Car
18936,5794-1,Car
18937,5794-2,Car
18938,5795-0,Car
18939,5795-1,Car
18940,5796-0,Car
18941,5796-1,Car
18942,5797-0,Car
18943,5797-1,Car
18944,5797-2,Car
18945,5797-3,Car
18946,5797-4,Car
18947,5798-0,Car
18948,5798-1,Car
18949,5799-0,Car
18950,5799-1,Car
18951,5799-2,Car
18952,5800-0,Car
18953,5800-1,Car
18954,5800-2,Car
18955,5801-0,Car
18956,5801-1,Car
18957,5802-0,Car
18958,5802-1,Car
18959,5802-2,Car
18960,5802-3,Car
18961,5802-4,Car
18962,5803-0,Car
18963,5803-1,Car
18964,5803-2,Car
18965,5804-0,Car
18966,5804-1,Car
18967,5804-2,Car
18968,5805-0,Car
18969,5805-1,Car
18970,5805-2,Car
18971,5806-0,Car
18972,5806-1,Car
18973,5806-2,Car
18974,5806-3,Car
18975,5806-4,Car
18976,5807-0,Car
18977,5807-1,Car
18978,5807-2,Car
18979,5807-3,Car
18980,5808-0,Car
18981,5808-1,Car
18982,5809-0,Car
18983,5809-1,Car
18984,5810-0,Car
18985,5810-1,Car
18986,5810-2,Car
18987,5810-3,Car
18988,5810-4,Car
18989,5811-0,Car
18990,5811-1,Car
18991,5812-0,Car
18992,5812-1,Car
18993,5813-0,Car
18994,5813-1,Car
18995,5813-2,Car
18996,5813-3,Car
18997,5813-4,Car
18998,5814-0,Car
18999,5814-1,Car
19000,5814-2,Car
19001,5815-0,Car
19002,5815-1,Car
19003,5815-2,Car
19004,5815-3,Car
19005,5815-4,Car
19006,5816-0,Car
19007,5816-1,Car
19008,5817-0,Car
19009,5817-1,Car
19010,5817-2,Car
19011,5818-0,Car
19012,5818-1,Car
19013,5819-0,Car
19014,5819-1,Car
19015,5820-0,Car
19016,5820-1,Car
19017,5821-0,Car
19018,5821-1,Car
19019,5821-2,Car
19020,5821-3,Car
19021,5821-4,Car
19022,5822-0,Car
19023,5822-1,Car
19024,5822-2,Car
19025,5822-3,Car
19026,5822-4,Car
19027,5823-0,Car
19028,5823-1,Car
19029,5824-0,Car
19030,5824-1,Car
19031,5824-2,Car
19032,5825-0,Car
19033,5825-1,Car
19034,5825-2,Car
19035,5826-0,Car
19036,5826-1,Car
19037,5827-0,Car
19038,5827-1,Car
19039,5827-2,Car
19040,5828-0,Car
19041,5828-1,Car
19042,5829-0,Car
19043,5829-1,Car
19044,5829-2,Car
19045,5829-3,Car
19046,5829-4,Car
19047,5830-0,Car
19048,5830-1,Car
19049,5830-2,Car
19050,5831-0,Car
19051,5831-1,Car
19052,5831-2,Car
19053,5831-3,Car
19054,5832-0,Car
19055,5832-1,Car
19056,5833-0,Car
19057,5833-1,Car
19058,5833-2,Car
19059,5834-0,Car
19060,5834-1,Car
19061,5835-0,Car
19062,5835-1,Car
19063,5835-2,Car
19064,5836-0,Car
19065,5836-1,Car
19066,5836-2,Car
19067,5836-3,Car
19068,5837-0,Car
19069,5837-1,Car
19070,5838-0,Car
19071,5838-1,Car
19072,5838-2,Car
19073,5838-3,Car
19074,5839-0,Car
19075,5839-1,Car
19076,5840-0,Car
19077,5840-1,Car
19078,5841-0,Car
19079,5841-1,Car
19080,5842-0,Car
19081,5842-1,Car
19082,5843-0,Car
19083,5843-1,Car
19084,5843-2,Car
19085,5843-3,Car
19086,5843-4,Car
19087,5844-0,Car
19088,5844-1,Car
19089,5844-2,Car
19090,5845-0,Car
19091,5845-1,Car
19092,5846-0,Car
19093,5846-1,Car
19094,5846-2,Car
19095,5846-3,Car
19096,5846-4,Car
19097,5847-0,Car
19098,5847-1,Car
19099,5847-2,Car
19100,5848-0,Car
19101,5848-1,Car
19102,5848-2,Car
19103,5848-3,Car
19104,5849-0,Car
19105,5849-1,Car
19106,5850-0,Car
19107,5850-1,Car
19108,5850-2,Car
19109,5850-3,Car
19110,5850-4,Car
19111,5851-0,Car
19112,5851-1,Car
19113,5851-2,Car
19114,5851-3,Car
19115,5852-0,Car
19116,5852-1,Car
19117,5853-0,Car
19118,5853-1,Car
19119,5853-2,Car
19120,5854-0,Car
19121,5854-1,Car
19122,5854-2,Car
19123,5854-3,Car
19124,5855-0,Car
19125,5855-1,Car
19126,5855-2,Car
19127,5856-0,Car
19128,5856-1,Car
19129,5856-2,Car
19130,5857-0,Car
19131,5857-1,Car
19132,5857-2,Car
19133,5857-3,Car
19134,5858-0,Car
19135,5858-1,Car
19136,5859-0,Car
19137,5859-1,Car
19138,5859-2,Car
19139,5859-3,Car
19140,5860-0,Car
19141,5860-1,Car
19142,5860-2,Car
19143,5861-0,Car
19144,5861-1,Car
19145,5862-0,Car
19146,5862-1,Car
19147,5862-2,Car
19148,5863-0,Car
19149,5863-1,Car
19150,5863-2,Car
19151,5863-3,Car
19152,5864-0,Car
19153,5864-1,Car
19154,5864-2,Car
19155,5864-3,Car
19156,5864-4,Car
19157,5865-0,Car
19158,5865-1,Car
19159,5866-0,Car
19160,5866-1,Car
19161,5867-0,Car
19162,5867-1,Car
19163,5867-2,Car
19164,5867-3,Car
19165,5868-0,Car
19166,5868-1,Car
19167,5869-0,Car
19168,5869-1,Car
19169,5869-2,Car
19170,5870-0,Car
19171,5870-1,Car
19172,5870-2,Car
19173,5871-0,Car
19174,5871-1,Car
19175,5871-2,Car
19176,5872-0,Car
19177,5872-1,Car
19178,5872-2,Car
19179,5872-3,Car
19180,5872-4,Car
19181,5873-0,Car
19182,5873-1,Car
19183,5873-2,Car
19184,5874-0,Car
19185,5874-1,Car
19186,5874-2,Car
19187,5875-0,Car
19188,5875-1,Car
19189,5875-2,Car
19190,5876-0,Car
19191,5876-1,Car
19192,5876-2,Car
19193,5876-3,Car
19194,5877-0,Car
19195,5877-1,Car
19196,5877-2,Car
19197,5878-0,Car
19198,5878-1,Car
19199,5878-2,Car
19200,5879-0,Car
19201,5879-1,Car
19202,5879-2,Car
19203,5880-0,Car
19204,5880-1,Car
19205,5880-2,Car
19206,5881-0,Car
19207,5881-1,Car
19208,5881-2,Car
19209,5881-3,Car
19210,5882-0,Car
19211,5882-1,Car
19212,5882-2,Car
19213,5882-3,Car
19214,5883-0,Car
19215,5883-1,Car
19216,5883-2,Car
19217,5884-0,Car
19218,5884-1,Car
19219,5884-2,Car
19220,5885-0,Car
19221,5885-1,Car
19222,5885-2,Car
19223,5886-0,Car
19224,5886-1,Car
19225,5886-2,Car
19226,5887-0,Car
19227,5887-1,Car
19228,5887-2,Car
19229,5888-0,Car
19230,5888-1,Car
19231,5888-2,Car
19232,5888-3,Car
19233,5889-0,Car
19234,5889-1,Car
19235,5889-2,Car
19236,5889-3,Car
19237,5889-4,Car
19238,5890-0,Car
19239,5890-1,Car
19240,5890-2,Car
19241,5890-3,Car
19242,5890-4,Car
19243,5891-0,Car
19244,5891-1,Car
19245,5891-2,Car
19246,5891-3,Car
19247,5892-0,Car
19248,5892-1,Car
19249,5892-2,Car
19250,5893-0,Car
19251,5893-1,Car
19252,5893-2,Car
19253,5894-0,Car
19254,5894-1,Car
19255,5894-2,Car
19256,5895-0,Car
19257,5895-1,Car
19258,5895-2,Car
